"date","os_infotainment","charging_status","n_rides_lyftnav","n_drivers_lyftnav","battery_delta","nav_hours","n_rides_lyftnav_not_full_charging","n_drivers_lyftnav_not_full_charging","battery_delta_not_full_charging","nav_hours_not_full_charging"
"2024-03-31 00:00:00.000","ANDROID (NONE)",,1,1,,0.2024288888888889,1,1,,0.2024288888888889
"2024-03-31 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",34119,25439,223528.0,13528.721145833326,34119,25439,223528.0,13528.721145833326
"2024-03-31 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4820,3606,5749.0,1906.152260000004,4820,3606,5749.0,1906.152260000004
"2024-03-31 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",18519,4895,1431.0,6121.182336388883,18519,4895,1431.0,6121.182336388883
"2024-03-31 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",36972,24441,86064.0,14290.522187222188,36972,24441,86064.0,14290.522187222188
"2024-03-31 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1263,480,168.0,414.9517963888888,1263,480,168.0,414.9517963888888
"2024-03-31 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",28982,4025,30494.0,10075.244949444412,23986,3767,30494.0,8376.463496944436
"2024-04-01 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",190777,51809,14291.0,65387.04612500015,190777,51809,14291.0,65387.04612500015
"2024-04-01 00:00:00.000","ANDROID (NONE)",,7,7,,3.139135555555556,6,6,,2.568606388888889
"2024-04-01 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",2570,1735,3792.0,1010.0662174999986,2570,1735,3792.0,1010.0662174999986
"2024-04-01 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",201052,34746,550917.0,72257.83382805546,135364,30822,550917.0,48550.1073158335
"2024-04-01 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",84501,27497,7002.0,28994.66957666669,84501,27497,7002.0,28994.66957666669
"2024-04-01 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",366,319,184.0,151.0384969444444,366,319,184.0,151.0384969444444
"2024-04-01 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9949,7564,50814.0,4092.248128333323,9949,7564,50814.0,4092.248128333323
"2024-04-01 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",343537,61265,639469.0,121709.88959305569,253164,55352,639469.0,89764.16135777769
"2024-04-01 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",18068,5270,1922.0,6330.381767777774,18068,5270,1922.0,6330.381767777774
"2024-04-01 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",37058,27961,246175.0,15373.556803611107,37058,27961,246175.0,15373.556803611107
"2024-04-01 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4377,3312,5796.0,1785.1321786111157,4377,3312,5796.0,1785.1321786111157
"2024-04-01 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",10239,8256,11726.0,4292.450261388884,10239,8256,11726.0,4292.450261388884
"2024-04-01 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",17435,14020,31728.0,7359.089927500011,17435,14020,31728.0,7359.089927500011
"2024-04-01 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1279,544,247.0,456.690240555555,1279,544,247.0,456.690240555555
"2024-04-01 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",28919,4515,29770.0,10562.402706388875,23956,4216,29770.0,8790.427325833334
"2024-04-01 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",41910,28209,98475.0,16754.410395833267,41910,28209,98475.0,16754.410395833267
"2024-04-01 00:00:00.000","IOS (NONE)","first_charging_last_charging",431274,86948,1600122.0,151142.1918875003,299072,78416,1600122.0,104661.01413305571
"2024-04-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",366,317,112.0,153.38583777777785,366,317,112.0,153.38583777777785
"2024-04-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1325,552,71.0,474.4530172222222,1325,552,71.0,474.4530172222222
"2024-04-02 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",18087,14408,34081.0,7768.3629113888765,18087,14408,34081.0,7768.3629113888765
"2024-04-02 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",199387,54225,14672.0,68699.04914500008,199387,54225,14672.0,68699.04914500008
"2024-04-02 00:00:00.000","ANDROID (NONE)",,9,7,,2.0527191666666664,7,5,,1.747489722222222
"2024-04-02 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",43764,28997,100282.0,17529.87039388889,43764,28997,100282.0,17529.87039388889
"2024-04-02 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4260,3263,6061.0,1784.7829600000007,4260,3263,6061.0,1784.7829600000007
"2024-04-02 00:00:00.000","IOS (NONE)","first_charging_last_charging",455759,91150,1686601.0,160829.3608216663,315432,82610,1686601.0,111296.83820555525
"2024-04-02 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",10481,8395,11657.0,4338.179824444444,10481,8395,11657.0,4338.179824444444
"2024-04-02 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",204355,36051,572894.0,74284.13234277762,139251,32139,572894.0,50555.99299972217
"2024-04-02 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",18112,5332,1551.0,6392.22736194444,18112,5332,1551.0,6392.22736194444
"2024-04-02 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",353764,62712,656961.0,126166.94419583352,259529,56778,656961.0,92847.65491805563
"2024-04-02 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",37547,28431,244411.0,15703.268203055506,37547,28431,244411.0,15703.268203055506
"2024-04-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",2576,1735,3882.0,1021.3358719444435,2576,1735,3882.0,1021.3358719444435
"2024-04-02 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",85948,28446,7868.0,29459.59261472232,85948,28446,7868.0,29459.59261472232
"2024-04-02 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9446,7198,48364.0,3892.2394638888813,9446,7198,48364.0,3892.2394638888813
"2024-04-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",28272,4623,29570.0,10337.812619722226,23519,4331,29570.0,8622.4338161111
"2024-04-03 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",363220,64235,674777.0,128788.91496138918,265710,58127,674777.0,94566.51036777794
"2024-04-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",373,319,407.0,161.9324108333332,373,319,407.0,161.9324108333332
"2024-04-03 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9695,7429,49985.0,3987.5119855555495,9695,7429,49985.0,3987.5119855555495
"2024-04-03 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",44344,29403,103426.0,17839.909168888873,44344,29403,103426.0,17839.909168888873
"2024-04-03 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",210960,56197,15186.0,72102.05275444472,210960,56197,15186.0,72102.05275444472
"2024-04-03 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",89614,29149,9175.0,30572.408148889004,89614,29149,9175.0,30572.408148889004
"2024-04-03 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",216403,37041,598210.0,78157.82029222202,145586,33003,598210.0,52562.662670000005
"2024-04-03 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",11111,8860,11615.0,4613.3285033333395,11111,8860,11615.0,4613.3285033333395
"2024-04-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",2640,1790,3848.0,1050.2984155555582,2640,1790,3848.0,1050.2984155555582
"2024-04-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",29149,4709,30736.0,10645.238991388878,24231,4413,30736.0,8871.924864444432
"2024-04-03 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",19682,5601,1938.0,6916.39407472223,19682,5601,1938.0,6916.39407472223
"2024-04-03 00:00:00.000","ANDROID (NONE)",,8,8,,1.921902222222222,7,7,,1.7880113888888887
"2024-04-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1361,530,218.0,487.16248694444465,1361,530,218.0,487.16248694444465
"2024-04-03 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4623,3472,6109.0,1908.5857255555557,4623,3472,6109.0,1908.5857255555557
"2024-04-03 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",38557,29007,251930.0,16059.086178333348,38557,29007,251930.0,16059.086178333348
"2024-04-03 00:00:00.000","IOS (NONE)","first_charging_last_charging",473088,93188,1745880.0,165953.49189833307,325978,84344,1745880.0,114565.5427319446
"2024-04-03 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",18875,14920,35139.0,8024.678346388881,18875,14920,35139.0,8024.678346388881
"2024-04-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",443,381,538.0,190.2179855555558,443,381,538.0,190.2179855555558
"2024-04-04 00:00:00.000","ANDROID (NONE)",,10,9,,3.5800019444444446,7,6,,2.3407108333333335
"2024-04-04 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",390120,66396,713145.0,138734.146243055,288293,60343,713145.0,102834.36720583329
"2024-04-04 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",94678,30270,8734.0,32382.554358055644,94678,30270,8734.0,32382.554358055644
"2024-04-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",2842,1920,3913.0,1160.6885036111112,2842,1920,3913.0,1160.6885036111112
"2024-04-04 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",218830,57588,14857.0,75008.99681583328,218830,57588,14857.0,75008.99681583328
"2024-04-04 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",11895,9392,12264.0,4940.340556111101,11895,9392,12264.0,4940.340556111101
"2024-04-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",31208,4864,32746.0,11468.701053333354,25795,4575,32746.0,9496.712742777778
"2024-04-04 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",20797,5876,1491.0,7272.636531388863,20797,5876,1491.0,7272.636531388863
"2024-04-04 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",229975,38204,625196.0,83248.22997361091,155427,34193,625196.0,56342.5970944446
"2024-04-04 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",41005,30667,274893.0,17253.53528333332,41005,30667,274893.0,17253.53528333332
"2024-04-04 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",10257,7711,52509.0,4249.428516666672,10257,7711,52509.0,4249.428516666672
"2024-04-04 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",20236,15979,37372.0,8651.091661388882,20236,15979,37372.0,8651.091661388882
"2024-04-04 00:00:00.000","IOS (NONE)","first_charging_last_charging",500359,95985,1833521.0,176183.24780944342,350480,87312,1833521.0,123604.99879499964
"2024-04-04 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",46918,30805,109784.0,18915.487110833346,46918,30805,109784.0,18915.487110833346
"2024-04-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1505,602,220.0,542.2533711111108,1505,602,220.0,542.2533711111108
"2024-04-04 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4935,3753,6435.0,2053.887776111112,4935,3753,6435.0,2053.887776111112
"2024-04-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",34527,5125,35654.0,12571.020681944443,28714,4822,35654.0,10473.500760277773
"2024-04-05 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",234620,59807,16565.0,80282.25118138893,234620,59807,16565.0,80282.25118138893
"2024-04-05 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",11010,8307,57647.0,4555.562256666665,11010,8307,57647.0,4555.562256666665
"2024-04-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1560,618,157.0,544.8959730555558,1560,618,157.0,544.8959730555558
"2024-04-05 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",22439,6261,1838.0,7899.903834444433,22439,6261,1838.0,7899.903834444433
"2024-04-05 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",251695,40203,673938.0,91034.63234333304,170640,36025,673938.0,61916.83216861099
"2024-04-05 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",100658,31252,9036.0,34482.537415,100658,31252,9036.0,34482.537415
"2024-04-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",446,381,523.0,193.27726277777796,446,381,523.0,193.27726277777796
"2024-04-05 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",49397,32527,112599.0,20044.338649166653,49397,32527,112599.0,20044.338649166653
"2024-04-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",3047,2011,4579.0,1227.8106363888946,3047,2011,4579.0,1227.8106363888946
"2024-04-05 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",43332,32230,284358.0,18243.440611111026,43332,32230,284358.0,18243.440611111026
"2024-04-05 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",22440,17579,39381.0,9613.451726388872,22440,17579,39381.0,9613.451726388872
"2024-04-05 00:00:00.000","IOS (NONE)","first_charging_last_charging",543391,100329,1960102.0,191338.3588677779,382108,91316,1960102.0,134999.19873722203
"2024-04-05 00:00:00.000","ANDROID (NONE)",,9,9,,3.3038502777777783,6,6,,2.5325530555555558
"2024-04-05 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13104,10361,13820.0,5511.187044722221,13104,10361,13820.0,5511.187044722221
"2024-04-05 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",5496,4149,7460.0,2291.8304469444474,5496,4149,7460.0,2291.8304469444474
"2024-04-05 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",424569,69225,771161.0,151071.05869416703,315375,63124,771161.0,112747.01302777784
"2024-04-05 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.5063161111111111,1,1,,0.5063161111111111
"2024-04-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",34758,4914,35597.0,12175.01241472222,28773,4611,35597.0,10125.379746666666
"2024-04-06 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",226742,55751,13714.0,73884.86869416658,226742,55751,13714.0,73884.86869416658
"2024-04-06 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",39229,29216,252413.0,15746.223965000034,39229,29216,252413.0,15746.223965000034
"2024-04-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",2762,1883,4316.0,1091.9752327777753,2762,1883,4316.0,1091.9752327777753
"2024-04-06 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9991,7527,49608.0,3939.402505555556,9991,7527,49608.0,3939.402505555556
"2024-04-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",469,396,499.0,196.63523777777772,469,396,499.0,196.63523777777772
"2024-04-06 00:00:00.000","ANDROID (NONE)",,8,8,,2.286611944444444,7,7,,1.9019436111111112
"2024-04-06 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",95536,29002,7938.0,31542.179395833304,95536,29002,7938.0,31542.179395833304
"2024-04-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1413,553,349.0,492.84030361111127,1413,553,349.0,492.84030361111127
"2024-04-06 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",12510,9856,11940.0,5032.0816975,12510,9856,11940.0,5032.0816975
"2024-04-06 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",5861,4337,6895.0,2364.0572099999995,5861,4337,6895.0,2364.0572099999995
"2024-04-06 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",409598,64257,716470.0,139267.0782088891,300396,58302,716470.0,102770.9187447221
"2024-04-06 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",44456,29498,99470.0,17311.145496944388,44456,29498,99470.0,17311.145496944388
"2024-04-06 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",243870,37488,627742.0,84033.29424361073,161003,33360,627742.0,55817.31375666672
"2024-04-06 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",21816,17124,37199.0,8984.300608333317,21816,17124,37199.0,8984.300608333317
"2024-04-06 00:00:00.000","IOS (NONE)","first_charging_last_charging",528965,93829,1804723.0,177141.14440194538,362464,84909,1804723.0,122099.98352083348
"2024-04-06 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",22026,5856,1880.0,7371.669308333343,22026,5856,1880.0,7371.669308333343
"2024-04-07 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",40102,26498,90124.0,15414.799211666652,40102,26498,90124.0,15414.799211666652
"2024-04-07 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",216043,50882,14232.0,69572.62994833326,216043,50882,14232.0,69572.62994833326
"2024-04-07 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",35868,26491,232099.0,14200.798608055591,35868,26491,232099.0,14200.798608055591
"2024-04-07 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",11711,9143,11734.0,4667.107440000004,11711,9143,11734.0,4667.107440000004
"2024-04-07 00:00:00.000","ANDROID (NONE)",,5,5,,2.5322836111111107,5,5,,2.5322836111111107
"2024-04-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",479,393,253.0,198.30948500000005,479,393,253.0,198.30948500000005
"2024-04-07 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",378023,57657,670736.0,126864.89570222213,277477,52238,670736.0,93510.16076666668
"2024-04-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1475,557,151.0,503.9117069444443,1475,557,151.0,503.9117069444443
"2024-04-07 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",227037,33713,563939.0,77109.51885027818,147233,29819,563939.0,50234.417962500054
